Element	Step	dT	TimeStamp	Nops
npb	ft_2_32_perprocess	.003229151	1547217410.430277986	1311.57
npb	ft_2_32	7.729906167	1547217418.160184153	3
npb	ft_2_32_total	.003189259	1547217418.163373412	83801.29
npb	ft_2_32_perprocess	.003241232	1547217418.166614644	1309.40
npb	ft_2_32	7.418377961	1547217425.584992605	4
npb	ft_2_32_total	.003264039	1547217425.588256644	83348.77
npb	ft_2_32_perprocess	.004843455	1547217425.593100099	1302.32
npb	ft_2_32	7.588592234	1547217433.181692333	5
npb	ft_2_32_total	.003323896	1547217433.185016229	83258.42
npb	ft_2_32_perprocess	.003047701	1547217433.188063930	1300.91
npb	mg_2_32	2.179872522	1547217435.367936452	1
npb	mg_2_32_total	.003171333	1547217435.371107785	137351.44
npb	mg_2_32_perprocess	.003413771	1547217435.374521556	2146.12
npb	mg_2_32	2.081878920	1547217437.456400476	2
npb	mg_2_32_total	.003023893	1547217437.459424369	137359.19
npb	mg_2_32_perprocess	.003184762	1547217437.462609131	2146.24
npb	mg_2_32	2.083455998	1547217439.546065129	3
npb	mg_2_32_total	.003013827	1547217439.549078956	137176.34
npb	mg_2_32_perprocess	.003399905	1547217439.552478861	2143.38
npb	mg_2_32	2.109171478	1547217441.661650339	4
npb	mg_2_32_total	.003284700	1547217441.664935039	136356.23
npb	mg_2_32_perprocess	.003156907	1547217441.668091946	2130.57
npb	mg_2_32	2.057155059	1547217443.725247005	5
npb	mg_2_32_total	.003525573	1547217443.728772578	137152.28
npb	mg_2_32_perprocess	.003311988	1547217443.732084566	2143.00
npb	cg_2_32	4.140742590	1547217447.872827156	1
npb	cg_2_32_total	.003483315	1547217447.876310471	47317.80
npb	cg_2_32_perprocess	.003553854	1547217447.879864325	739.34
npb	cg_2_32	4.125398807	1547217452.005263132	2
npb	cg_2_32_total	.003122176	1547217452.008385308	46963.15
npb	cg_2_32_perprocess	.003474282	1547217452.011859590	733.80
npb	cg_2_32	4.104200271	1547217456.116059861	3
npb	cg_2_32_total	.003290909	1547217456.119350770	47050.40
npb	cg_2_32_perprocess	.003318307	1547217456.122669077	735.16
npb	cg_2_32	4.108033637	1547217460.230702714	4
npb	cg_2_32_total	.003351875	1547217460.234054589	46559.96
npb	cg_2_32_perprocess	.005168920	1547217460.239223509	727.50
npb	cg_2_32	4.082217008	1547217464.321440517	5
npb	cg_2_32_total	.003351100	1547217464.324791617	46672.35
npb	cg_2_32_perprocess	.004211558	1547217464.329003175	729.26
npb	ep_2_32	3.237690581	1547217467.566693756	1
npb	ep_2_32_total	.002921777	1547217467.569615533	3673.02
npb	ep_2_32_perprocess	.005013946	1547217467.574629479	57.39
npb	ep_2_32	3.148771004	1547217470.723400483	2
npb	ep_2_32_total	.003213443	1547217470.726613926	3706.93
npb	ep_2_32_perprocess	.003435384	1547217470.730049310	57.92
npb	ep_2_32	3.110457463	1547217473.840506773	3
npb	ep_2_32_total	.003242151	1547217473.843748924	3711.36
npb	ep_2_32_perprocess	.003260804	1547217473.847009728	57.99
npb	ep_2_32	3.437318923	1547217477.284328651	4
npb	ep_2_32_total	.003260713	1547217477.287589364	3364.48
npb	ep_2_32_perprocess	.005200455	1547217477.292789819	52.57
npb	ep_2_32	3.211971602	1547217480.504761421	5
npb	ep_2_32_total	.003235886	1547217480.507997307	3690.22
npb	ep_2_32_perprocess	.003332327	1547217480.511329634	57.66
npb	bt_2_32	17.393379626	1547217497.904709260	1
npb	bt_2_32_total	.003230420	1547217497.907939680	174120.11
npb	bt_2_32_perprocess	.005430126	1547217497.913369806	2720.63
npb	bt_2_32	17.435109265	1547217515.348479071	2
npb	bt_2_32_total	.003150670	1547217515.351629741	173800.32
npb	bt_2_32_perprocess	.003133017	1547217515.354762758	2715.63
npb	bt_2_32	17.448279232	1547217532.803041990	3
npb	bt_2_32_total	.003156571	1547217532.806198561	174052.43
npb	bt_2_32_perprocess	.003266562	1547217532.809465123	2719.57
npb	bt_2_32	17.426458475	1547217550.235923598	4
npb	bt_2_32_total	.003263700	1547217550.239187298	174147.45
npb	bt_2_32_perprocess	.004853969	1547217550.244041267	2721.05
npb	bt_2_32	17.393617402	1547217567.637658669	5
npb	bt_2_32_total	.003109315	1547217567.640767984	174009.12
npb	bt_2_32_perprocess	.004805884	1547217567.645573868	2718.89
npb	sp_2_32	15.475363994	1547217583.120937862	1
npb	sp_2_32_total	.003047338	1547217583.123985200	99284.04
npb	sp_2_32_perprocess	.003383407	1547217583.127368607	1551.31
npb	sp_2_32	15.646514522	1547217598.773883129	2
npb	sp_2_32_total	.003120966	1547217598.777004095	98254.14
npb	sp_2_32_perprocess	.003327654	1547217598.780331749	1535.22
npb	sp_2_32	15.699934708	1547217614.480266457	3
npb	sp_2_32_total	.003299732	1547217614.483566189	97781.10
npb	sp_2_32_perprocess	.003447600	1547217614.487013789	1527.83
npb	sp_2_32	15.627107656	1547217630.114121445	4
npb	sp_2_32_total	.003152933	1547217630.117274378	98347.19
npb	sp_2_32_perprocess	.003185580	1547217630.120459958	1536.67
npb	sp_2_32	15.717175980	1547217645.837635938	5
npb	sp_2_32_total	.003237393	1547217645.840873331	97750.43
npb	sp_2_32_perprocess	.003178797	1547217645.844052128	1527.35
npb	bt_2_18	28.102590426	1547217673.946642554	1
npb	bt_2_18_total	.003312411	1547217673.949954965	105835.07
npb	bt_2_18_perprocess	.002974819	1547217673.952929784	2939.86
npb	bt_2_18	28.331340530	1547217702.284270314	2
npb	bt_2_18_total	.003357621	1547217702.287627935	105789.94
npb	bt_2_18_perprocess	.003369320	1547217702.290997255	2938.61
npb	bt_2_18	28.011855031	1547217730.302852286	3
npb	bt_2_18_total	.002965026	1547217730.305817312	105779.38
npb	bt_2_18_perprocess	.003328024	1547217730.309145336	2938.32
npb	bt_2_18	28.456181723	1547217758.765327059	4
npb	bt_2_18_total	.003173794	1547217758.768500853	105699.51
npb	bt_2_18_perprocess	.003400431	1547217758.771901284	2936.10
npb	bt_2_18	28.091978136	1547217786.863879420	5
npb	bt_2_18_total	.003024003	1547217786.866903423	105895.70
npb	bt_2_18_perprocess	.003286542	1547217786.870189965	2941.55
npb	sp_2_18	22.628890263	1547217809.499080228	1
npb	sp_2_18_total	.003230582	1547217809.502310810	66845.53
npb	sp_2_18_perprocess	.003049113	1547217809.505359923	1856.82
npb	sp_2_18	22.378496613	1547217831.883856536	2
npb	sp_2_18_total	.003515639	1547217831.887372175	67236.55
npb	sp_2_18_perprocess	.003532641	1547217831.890904816	1867.68
npb	sp_2_18	22.502868969	1547217854.393773785	3
npb	sp_2_18_total	.002635039	1547217854.396408824	67274.10
npb	sp_2_18_perprocess	.002530994	1547217854.398939818	1868.73
npb	sp_2_18	22.458158370	1547217876.857098188	4
npb	sp_2_18_total	.003461199	1547217876.860559387	67414.86
npb	sp_2_18_perprocess	.003472284	1547217876.864031671	1872.64
npb	sp_2_18	22.805545913	1547217899.669577584	5
npb	sp_2_18_total	.003248266	1547217899.672825850	66991.31
npb	sp_2_18_perprocess	.003377253	1547217899.676203103	1860.87
npb	is_2_16	2.274423934	1547217901.950627037	1
npb	is_2_16_total	.002996164	1547217901.953623201	2999.59
npb	is_2_16_perprocess	.003426543	1547217901.957049744	93.74
npb	is_2_16	2.294205474	1547217904.251255218	2
npb	is_2_16_total	.003040558	1547217904.254295776	2999.23
npb	is_2_16_perprocess	.003509590	1547217904.257805366	93.73
npb	is_2_16	2.292521115	1547217906.550326481	3
npb	is_2_16_total	.003241862	1547217906.553568343	3005.28
npb	is_2_16_perprocess	.003416282	1547217906.556984625	93.91
npb	is_2_16	2.620049080	1547217909.177033705	4
npb	is_2_16_total	.003049687	1547217909.180083392	3015.21
npb	is_2_16_perprocess	.003442192	1547217909.183525584	94.23
npb	is_2_16	2.194047609	1547217911.377573193	5
npb	is_2_16_total	.003061252	1547217911.380634445	3002.82
npb	is_2_16_perprocess	.003092847	1547217911.383727292	93.84
npb	lu_2_16	17.099391930	1547217928.483119222	1
npb	lu_2_16_total	.003214347	1547217928.486333569	125040.65
npb	lu_2_16_perprocess	.004674212	1547217928.491007781	3907.52
npb	lu_2_16	17.121045005	1547217945.612052786	2
npb	lu_2_16_total	.003519031	1547217945.615571817	125026.91
npb	lu_2_16_perprocess	.003296475	1547217945.618868292	3907.09
npb	lu_2_16	17.039533343	1547217962.658401635	3
npb	lu_2_16_total	.002901963	1547217962.661303598	125554.04
npb	lu_2_16_perprocess	.003023053	1547217962.664326651	3923.56
npb	lu_2_16	17.042228103	1547217979.706554754	4
npb	lu_2_16_total	.003232233	1547217979.709786987	125552.62
npb	lu_2_16_perprocess	.003008369	1547217979.712795356	3923.52
npb	lu_2_16	17.096805332	1547217996.809600688	5
npb	lu_2_16_total	.003217813	1547217996.812818501	125062.73
npb	lu_2_16_perprocess	.005287976	1547217996.818106477	3908.21
npb	ft_2_16	9.164896296	1547218005.983002773	1
npb	ft_2_16_total	.003374759	1547218005.986377532	54215.33
npb	ft_2_16_perprocess	.004751022	1547218005.991128554	1694.23
npb	ft_2_16	9.183688321	1547218015.174816875	2
npb	ft_2_16_total	.003425078	1547218015.178241953	54248.58
npb	ft_2_16_perprocess	.003162858	1547218015.181404811	1695.27
npb	ft_2_16	8.979741954	1547218024.161146765	3
npb	ft_2_16_total	.002784900	1547218024.163931665	54403.42
npb	ft_2_16_perprocess	.005112198	1547218024.169043863	1700.11
npb	ft_2_16	9.170337306	1547218033.339381169	4
npb	ft_2_16_total	.003117948	1547218033.342499117	54188.88
npb	ft_2_16_perprocess	.003172135	1547218033.345671252	1693.40
npb	ft_2_16	9.029467624	1547218042.375138876	5
npb	ft_2_16_total	.002982262	1547218042.378121138	54363.10
npb	ft_2_16_perprocess	.005330844	1547218042.383451982	1698.85
npb	mg_2_16	2.595618210	1547218044.979070192	1
npb	mg_2_16_total	.003457732	1547218044.982527924	87884.74
npb	mg_2_16_perprocess	.004903267	1547218044.987431191	2746.40
npb	mg_2_16	2.603082146	1547218047.590513337	2
npb	mg_2_16_total	.002949560	1547218047.593462897	87759.02
npb	mg_2_16_perprocess	.004915704	1547218047.598378601	2742.47
npb	mg_2_16	2.592173141	1547218050.190551742	3
npb	mg_2_16_total	.003115849	1547218050.193667591	87797.36
npb	mg_2_16_perprocess	.003029439	1547218050.196697030	2743.67
npb	mg_2_16	2.587789083	1547218052.784486113	4
npb	mg_2_16_total	.003260781	1547218052.787746894	87678.40
npb	mg_2_16_perprocess	.003177950	1547218052.790924844	2739.95
npb	mg_2_16	2.575601050	1547218055.366525894	5
npb	mg_2_16_total	.003255217	1547218055.369781111	87714.95
npb	mg_2_16_perprocess	.003333928	1547218055.373115039	2741.09
npb	cg_2_16	4.363962705	1547218059.737077744	1
npb	cg_2_16_total	.003285373	1547218059.740363117	40180.53
npb	cg_2_16_perprocess	.003413127	1547218059.743776244	1255.64
npb	cg_2_16	4.367601691	1547218064.111377935	2
npb	cg_2_16_total	.003034919	1547218064.114412854	40058.29
npb	cg_2_16_perprocess	.003030243	1547218064.117443097	1251.82
npb	cg_2_16	4.369247945	1547218068.486691042	3
npb	cg_2_16_total	.003030737	1547218068.489721779	40070.62
npb	cg_2_16_perprocess	.003290726	1547218068.493012505	1252.21
npb	cg_2_16	4.372543194	1547218072.865555699	4
npb	cg_2_16_total	.003347487	1547218072.868903186	40169.68
npb	cg_2_16_perprocess	.003160920	1547218072.872064106	1255.30
npb	cg_2_16	4.367030711	1547218077.239094817	5
npb	cg_2_16_total	.002928137	1547218077.242022954	40124.73
npb	cg_2_16_perprocess	.003376588	1547218077.245399542	1253.90
npb	ep_2_16	5.236810509	1547218082.482210051	1
npb	ep_2_16_total	.003195905	1547218082.485405956	1854.00
npb	ep_2_16_perprocess	.003239161	1547218082.488645117	57.94
npb	ep_2_16	5.172447729	1547218087.661092846	2
npb	ep_2_16_total	.003315456	1547218087.664408302	1875.82
npb	ep_2_16_perprocess	.003280850	1547218087.667689152	58.62
npb	ep_2_16	5.299000117	1547218092.966689269	3
npb	ep_2_16_total	.003019701	1547218092.969708970	1825.42
npb	ep_2_16_perprocess	.003484945	1547218092.973193915	57.04
npb	ep_2_16	5.196169705	1547218098.169363620	4
npb	ep_2_16_total	.003412381	1547218098.172776001	1867.71
npb	ep_2_16_perprocess	.003369304	1547218098.176145305	58.37
npb	ep_2_16	5.190276916	1547218103.366422221	5
npb	ep_2_16_total	.003286892	1547218103.369709113	1869.40
npb	ep_2_16_perprocess	.003168657	1547218103.372877770	58.42
npb	bt_1_36	31.631257521	1547218135.004135291	1
npb	bt_1_36_total	.003296198	1547218135.007431489	93714.33
npb	bt_1_36_perprocess	.003058527	1547218135.010490016	2603.18
npb	bt_1_36	31.692894347	1547218166.703384363	2
npb	bt_1_36_total	.003322681	1547218166.706707044	93632.73
npb	bt_1_36_perprocess	.003129440	1547218166.709836484	2600.91
npb	bt_1_36	31.759756088	1547218198.469592572	3
npb	bt_1_36_total	.003435636	1547218198.473028208	93371.35
npb	bt_1_36_perprocess	.003237183	1547218198.476265391	2593.65
npb	bt_1_36	31.735503556	1547218230.211768947	4
npb	bt_1_36_total	.003282967	1547218230.215051914	93479.27
npb	bt_1_36_perprocess	.003442245	1547218230.218494159	2596.65
npb	bt_1_36	31.665323582	1547218261.883817741	5
npb	bt_1_36_total	.003405350	1547218261.887223091	93654.96
npb	bt_1_36_perprocess	.003186584	1547218261.890409675	2601.53
npb	sp_1_36	37.592844663	1547218299.483254338	1
npb	sp_1_36_total	.003381378	1547218299.486635716	39650.92
npb	sp_1_36_perprocess	.003277495	1547218299.489913211	1101.41
npb	sp_1_36	37.831000857	1547218337.320914068	2
npb	sp_1_36_total	.003161029	1547218337.324075097	39361.58
npb	sp_1_36_perprocess	.003643797	1547218337.327718894	1093.38
npb	sp_1_36	37.685066853	1547218375.012785747	3
npb	sp_1_36_total	.002905488	1547218375.015691235	39529.41
npb	sp_1_36_perprocess	.003132096	1547218375.018823331	1098.04
npb	sp_1_36	37.927106739	1547218412.945930070	4
npb	sp_1_36_total	.003442047	1547218412.949372117	39253.99
npb	sp_1_36_perprocess	.003042936	1547218412.952415053	1090.39
npb	sp_1_36	37.853488998	1547218450.805904051	5
npb	sp_1_36_total	.003337125	1547218450.809241176	39359.01
npb	sp_1_36_perprocess	.003092850	1547218450.812334026	1093.31
npb	is_1_32	1.808028999	1547218452.620363025	1
npb	is_1_32_total	.003350173	1547218452.623713198	2720.81
npb	is_1_32_perprocess	.003702146	1547218452.627415344	85.03
npb	is_1_32	1.822465833	1547218454.449881177	2
npb	is_1_32_total	.003196575	1547218454.453077752	2752.98
npb	is_1_32_perprocess	.003329484	1547218454.456407236	86.03
npb	is_1_32	1.839329597	1547218456.295736833	3
npb	is_1_32_total	.003248111	1547218456.298984944	2735.98
npb	is_1_32_perprocess	.003885466	1547218456.302870410	85.50
npb	is_1_32	1.846096944	1547218458.148967354	4
npb	is_1_32_total	.003798302	1547218458.152765656	2762.61
npb	is_1_32_perprocess	.003132326	1547218458.155897982	86.33
npb	is_1_32	1.831838919	1547218459.987736901	5
npb	is_1_32_total	.003174707	1547218459.990911608	2654.62
npb	is_1_32_perprocess	.003266947	1547218459.994178555	82.96
npb	lu_1_32	20.436424188	1547218480.430602743	1
npb	lu_1_32_total	.003345190	1547218480.433947933	104592.82
npb	lu_1_32_perprocess	.003129787	1547218480.437077720	3268.53
npb	lu_1_32	20.405810474	1547218500.842888194	2
npb	lu_1_32_total	.002940519	1547218500.845828713	104878.72
npb	lu_1_32_perprocess	.002969437	1547218500.848798150	3277.46
npb	lu_1_32	20.424834470	1547218521.273632620	3
npb	lu_1_32_total	.003286986	1547218521.276919606	104699.13
npb	lu_1_32_perprocess	.003264665	1547218521.280184271	3271.85
npb	lu_1_32	20.434559435	1547218541.714743706	4
npb	lu_1_32_total	.003411596	1547218541.718155302	104783.72
npb	lu_1_32_perprocess	.004459506	1547218541.722614808	3274.49
npb	lu_1_32	20.412183136	1547218562.134797944	5
npb	lu_1_32_total	.003245027	1547218562.138042971	104793.50
npb	lu_1_32_perprocess	.004833308	1547218562.142876279	3274.80
npb	ft_1_32	9.629928113	1547218571.772804392	1
npb	ft_1_32_total	.002999751	1547218571.775804143	48045.10
npb	ft_1_32_perprocess	.004932141	1547218571.780736284	1501.41
npb	ft_1_32	9.650176754	1547218581.430913038	2
npb	ft_1_32_total	.003175507	1547218581.434088545	48096.97
npb	ft_1_32_perprocess	.003065910	1547218581.437154455	1503.03
npb	ft_1_32	9.678977551	1547218591.116132006	3
npb	ft_1_32_total	.003339976	1547218591.119471982	47578.46
npb	ft_1_32_perprocess	.003077073	1547218591.122549055	1486.83
npb	ft_1_32	9.670812597	1547218600.793361652	4
npb	ft_1_32_total	.003413482	1547218600.796775134	47560.32
npb	ft_1_32_perprocess	.003349381	1547218600.800124515	1486.26
npb	ft_1_32	9.637511323	1547218610.437635838	5
npb	ft_1_32_total	.003264191	1547218610.440900029	48029.56
npb	ft_1_32_perprocess	.004315933	1547218610.445215962	1500.92
npb	mg_1_32	3.601174373	1547218614.046390335	1
npb	mg_1_32_total	.003159859	1547218614.049550194	60310.86
npb	mg_1_32_perprocess	.002871538	1547218614.052421732	1884.71
npb	mg_1_32	3.665683172	1547218617.718104904	2
npb	mg_1_32_total	.003143278	1547218617.721248182	60441.57
npb	mg_1_32_perprocess	.004889017	1547218617.726137199	1888.80
npb	mg_1_32	3.613255544	1547218621.339392743	3
npb	mg_1_32_total	.003099401	1547218621.342492144	60188.79
npb	mg_1_32_perprocess	.003042611	1547218621.345534755	1880.90
npb	mg_1_32	3.606059076	1547218624.951593831	4
npb	mg_1_32_total	.003249482	1547218624.954843313	60690.16
npb	mg_1_32_perprocess	.005318228	1547218624.960161541	1896.57
npb	mg_1_32	3.646809683	1547218628.606971224	5
npb	mg_1_32_total	.002859289	1547218628.609830513	60707.71
npb	mg_1_32_perprocess	.003070977	1547218628.612901490	1897.12
npb	cg_1_32	6.047221508	1547218634.660122998	1
npb	cg_1_32_total	.003114260	1547218634.663237258	28036.36
npb	cg_1_32_perprocess	.005082691	1547218634.668319949	876.14
npb	cg_1_32	6.057057774	1547218640.725377723	2
npb	cg_1_32_total	.003049259	1547218640.728426982	28044.77
npb	cg_1_32_perprocess	.003051791	1547218640.731478773	876.40
npb	cg_1_32	6.073493923	1547218646.804972696	3
npb	cg_1_32_total	.003285586	1547218646.808258282	27922.51
npb	cg_1_32_perprocess	.003391756	1547218646.811650038	872.58
npb	cg_1_32	6.116706022	1547218652.928356060	4
npb	cg_1_32_total	.002762476	1547218652.931118536	27739.91
npb	cg_1_32_perprocess	.005152749	1547218652.936271285	866.87
npb	cg_1_32	6.123682702	1547218659.059953987	5
npb	cg_1_32_total	.003477853	1547218659.063431840	27912.12
npb	cg_1_32_perprocess	.004851251	1547218659.068283091	872.25
npb	ep_1_32	5.358069305	1547218664.426352396	1
npb	ep_1_32_total	.003313740	1547218664.429666136	1846.23
npb	ep_1_32_perprocess	.004518346	1547218664.434184482	57.69
npb	ep_1_32	5.338788537	1547218669.772973019	2
npb	ep_1_32_total	.003288698	1547218669.776261717	1867.69
npb	ep_1_32_perprocess	.003103168	1547218669.779364885	58.37
npb	ep_1_32	5.340952712	1547218675.120317597	3
npb	ep_1_32_total	.003483582	1547218675.123801179	1864.63
npb	ep_1_32_perprocess	.004395700	1547218675.128196879	58.27
npb	ep_1_32	5.363166838	1547218680.491363717	4
npb	ep_1_32_total	.003049006	1547218680.494412723	1867.43
npb	ep_1_32_perprocess	.003095507	1547218680.497508230	58.36
npb	ep_1_32	5.325181321	1547218685.822689551	5
npb	ep_1_32_total	.003331423	1547218685.826020974	1859.25
npb	ep_1_32_perprocess	.004635101	1547218685.830656075	58.10
npb	bt_1_25	43.725536357	1547218729.556192432	1
npb	bt_1_25_total	.003477705	1547218729.559670137	67065.91
npb	bt_1_25_perprocess	.003499610	1547218729.563169747	2682.64
npb	bt_1_25	43.634679189	1547218773.197848936	2
npb	bt_1_25_total	.003036133	1547218773.200885069	67187.30
npb	bt_1_25_perprocess	.003226318	1547218773.204111387	2687.49
npb	bt_1_25	43.558315857	1547218816.762427244	3
npb	bt_1_25_total	.003776677	1547218816.766203921	67292.79
npb	bt_1_25_perprocess	.003187646	1547218816.769391567	2691.71
npb	bt_1_25	43.571826139	1547218860.341217706	4
npb	bt_1_25_total	.003196358	1547218860.344414064	67298.65
npb	bt_1_25_perprocess	.003559713	1547218860.347973777	2691.95
npb	bt_1_25	43.711057922	1547218904.059031699	5
npb	bt_1_25_total	.002901666	1547218904.061933365	67063.65
npb	bt_1_25_perprocess	.003440799	1547218904.065374164	2682.55
npb	sp_1_25	40.081776231	1547218944.147150395	1
npb	sp_1_25_total	.003047468	1547218944.150197863	36981.86
npb	sp_1_25_perprocess	.003267937	1547218944.153465800	1479.27
npb	sp_1_25	40.230428258	1547218984.383894058	2
npb	sp_1_25_total	.003114907	1547218984.387008965	36837.91
npb	sp_1_25_perprocess	.003388220	1547218984.390397185	1473.52
npb	sp_1_25	39.959631311	1547219024.350028496	3
npb	sp_1_25_total	.003347382	1547219024.353375878	37078.97
npb	sp_1_25_perprocess	.002992978	1547219024.356368856	1483.16
npb	sp_1_25	40.179701559	1547219064.536070415	4
npb	sp_1_25_total	.003152558	1547219064.539222973	36862.93
npb	sp_1_25_perprocess	.005233695	1547219064.544456668	1474.52
npb	sp_1_25	40.083247142	1547219104.627703810	5
npb	sp_1_25_total	.003325551	1547219104.631029361	36964.25
npb	sp_1_25_perprocess	.004978864	1547219104.636008225	1478.57
npb	is_1_16	2.494752236	1547219107.130760461	1
npb	is_1_16_total	.003104057	1547219107.133864518	1616.42
npb	is_1_16_perprocess	.003491114	1547219107.137355632	101.03
npb	is_1_16	2.493987177	1547219109.631342809	2
npb	is_1_16_total	.003215724	1547219109.634558533	1630.67
npb	is_1_16_perprocess	.003107001	1547219109.637665534	101.92
npb	is_1_16	2.495933205	1547219112.133598739	3
npb	is_1_16_total	.003605563	1547219112.137204302	1629.04
npb	is_1_16_perprocess	.002972035	1547219112.140176337	101.82
npb	is_1_16	2.506612250	1547219114.646788587	4
npb	is_1_16_total	.003372400	1547219114.650160987	1629.20
npb	is_1_16_perprocess	.003305903	1547219114.653466890	101.82
npb	is_1_16	2.493635962	1547219117.147102852	5
npb	is_1_16_total	.003513975	1547219117.150616827	1628.14
npb	is_1_16_perprocess	.003271639	1547219117.153888466	101.76
npb	lu_1_16	32.359315126	1547219149.513203592	1
npb	lu_1_16_total	.002797851	1547219149.516001443	64802.93
npb	lu_1_16_perprocess	.003378918	1547219149.519380361	4050.18
npb	lu_1_16	32.297003755	1547219181.816384116	2
npb	lu_1_16_total	.003322181	1547219181.819706297	64944.82
npb	lu_1_16_perprocess	.003434106	1547219181.823140403	4059.05
npb	lu_1_16	32.376113763	1547219214.199254166	3
npb	lu_1_16_total	.003270770	1547219214.202524936	64783.15
npb	lu_1_16_perprocess	.005131237	1547219214.207656173	4048.95
npb	lu_1_16	32.243345391	1547219246.451001564	4
npb	lu_1_16_total	.003179921	1547219246.454181485	65036.01
npb	lu_1_16_perprocess	.004815343	1547219246.458996828	4064.75
npb	lu_1_16	32.408913734	1547219278.867910562	5
npb	lu_1_16_total	.003228800	1547219278.871139362	64720.09
npb	lu_1_16_perprocess	.003158786	1547219278.874298148	4045.01
npb	ft_1_16	14.963255510	1547219293.837553658	1
npb	ft_1_16_total	.003008535	1547219293.840562193	29273.30
npb	ft_1_16_perprocess	.003511251	1547219293.844073444	1829.58
npb	ft_1_16	14.940250768	1547219308.784324212	2
npb	ft_1_16_total	.003403337	1547219308.787727549	29275.15
npb	ft_1_16_perprocess	.003333522	1547219308.791061071	1829.70
npb	ft_1_16	14.972199230	1547219323.763260301	3
npb	ft_1_16_total	.003268762	1547219323.766529063	29231.66
npb	ft_1_16_perprocess	.003235538	1547219323.769764601	1826.98
npb	ft_1_16	14.966709368	1547219338.736473969	4
npb	ft_1_16_total	.003126762	1547219338.739600731	29230.06
npb	ft_1_16_perprocess	.003297621	1547219338.742898352	1826.88
npb	ft_1_16	14.950325589	1547219353.693223941	5
npb	ft_1_16_total	.003244060	1547219353.696468001	29234.34
npb	ft_1_16_perprocess	.003441627	1547219353.699909628	1827.15
npb	mg_1_16	4.336704776	1547219358.036614404	1
npb	mg_1_16_total	.003304432	1547219358.039918836	45992.09
npb	mg_1_16_perprocess	.003295848	1547219358.043214684	2874.51
npb	mg_1_16	4.357601292	1547219362.400815976	2
npb	mg_1_16_total	.003009802	1547219362.403825778	45992.94
npb	mg_1_16_perprocess	.003719538	1547219362.407545316	2874.56
npb	mg_1_16	4.350695734	1547219366.758241050	3
npb	mg_1_16_total	.002775418	1547219366.761016468	45939.97
npb	mg_1_16_perprocess	.004940444	1547219366.765956912	2871.25
npb	mg_1_16	4.344137423	1547219371.110094335	4
npb	mg_1_16_total	.002866456	1547219371.112960791	46063.25
npb	mg_1_16_perprocess	.004741111	1547219371.117701902	2878.95
npb	mg_1_16	4.361713786	1547219375.479415688	5
npb	mg_1_16_total	.003348434	1547219375.482764122	45849.57
npb	mg_1_16_perprocess	.003035794	1547219375.485799916	2865.60
npb	cg_1_16	7.678149370	1547219383.163949286	1
npb	cg_1_16_total	.002965110	1547219383.166914396	20947.52
npb	cg_1_16_perprocess	.002816073	1547219383.169730469	1309.22
npb	cg_1_16	8.039810442	1547219391.209540911	2
npb	cg_1_16_total	.003078086	1547219391.212618997	19885.73
npb	cg_1_16_perprocess	.004968960	1547219391.217587957	1242.86
npb	cg_1_16	7.666306075	1547219398.883894032	3
npb	cg_1_16_total	.002965568	1547219398.886859600	20974.85
npb	cg_1_16_perprocess	.003133480	1547219398.889993080	1310.93
npb	cg_1_16	7.686388255	1547219406.576381335	4
npb	cg_1_16_total	.003337449	1547219406.579718784	20953.79
npb	cg_1_16_perprocess	.004456643	1547219406.584175427	1309.61
npb	cg_1_16	7.680255998	1547219414.264431425	5
npb	cg_1_16_total	.003177742	1547219414.267609167	20965.47
npb	cg_1_16_perprocess	.003564797	1547219414.271173964	1310.34
npb	ep_1_16	9.711623257	1547219423.982797221	1
npb	ep_1_16_total	.003086575	1547219423.985883796	937.07
npb	ep_1_16_perprocess	.003324939	1547219423.989208735	58.57
npb	ep_1_16	9.778846243	1547219433.768054978	2
npb	ep_1_16_total	.003622758	1547219433.771677736	930.08
npb	ep_1_16_perprocess	.003096415	1547219433.774774151	58.13
npb	ep_1_16	9.746196858	1547219443.520971009	3
npb	ep_1_16_total	.003137847	1547219443.524108856	934.45
npb	ep_1_16_perprocess	.003515351	1547219443.527624207	58.40
npb	ep_1_16	9.682357535	1547219453.209981742	4
npb	ep_1_16_total	.003160331	1547219453.213142073	939.97
npb	ep_1_16_perprocess	.003549861	1547219453.216691934	58.75
npb	ep_1_16	9.705609075	1547219462.922301009	5
npb	ep_1_16_total	.002922398	1547219462.925223407	937.94
npb	ep_1_16_perprocess	.005517794	1547219462.930741201	58.62
